oltra_id,oltra_hotelid,oltra_hotel_name,oltra_city,oltra_country,agoda_hotel_id,agoda_hotel_name,agoda_city,agoda_country,score,source,decision,notes,second_best_agoda_hotel_id,second_best_agoda_hotel_name,second_best_score,agoda_full__hotel_id,agoda_full__chain_id,agoda_full__chain_name,agoda_full__brand_id,agoda_full__brand_name,agoda_full__hotel_name,agoda_full__hotel_formerly_name,agoda_full__hotel_translated_name,agoda_full__addressline1,agoda_full__addressline2,agoda_full__zipcode,agoda_full__city,agoda_full__state,agoda_full__country,agoda_full__countryisocode,agoda_full__star_rating,agoda_full__longitude,agoda_full__latitude,agoda_full__url,agoda_full__checkin,agoda_full__checkout,agoda_full__numberrooms,agoda_full__numberfloors,agoda_full__yearopened,agoda_full__yearrenovated,agoda_full__photo1,agoda_full__photo2,agoda_full__photo3,agoda_full__photo4,agoda_full__photo5,agoda_full__overview,agoda_full__rates_from,agoda_full__continent_id,agoda_full__continent_name,agoda_full__city_id,agoda_full__country_id,agoda_full__number_of_reviews,agoda_full__rating_average,agoda_full__rates_currency,agoda_full__rates_from_exclusive,agoda_full__accommodation_type
1194,,Anantara Koh Yao Yai,Koh Yao Yai,Thailand,37013233,Anantara Koh Yao Yai Resort & Villas,Phang Nga,Thailand,86,match_possible_manual,APPROVED,strong name; country match; rare token overlap,,,,37013233,350,Minor International,793,"Anantara Hotels, Resorts & Spas",Anantara Koh Yao Yai Resort & Villas,,Anantara Koh Yao Yai Resort & Villas,"88/8 Moo 4, Koh Yao Yai Subdistrict, Koh Yao District, Phang Nga 82160",,82160,Phang Nga,Phangnga,Thailand,TH,5,98.607475,8.041538,https://www.agoda.com/partners/partnersearch.aspx?hid=37013233,3:00 PM,12:00 PM,148,4,2023,,http://pix3.agoda.net/hotelimages/37013233/0/64e6c956a85925ee83f415d08ed59b67.jpg?s=312x&ce=2,http://pix2.agoda.net/hotelimages/37013233/611092395/36512edc7641874537f94240196ae441.jpg?s=312x&ce=0,http://pix2.agoda.net/hotelimages/37350890/0/f690583d845beb42bb614e2896c8a180.jpeg?s=312x&ce=0,http://pix4.agoda.net/hotelimages/37350890/0/623f701bf33ad996bd16afddc29627f3.jpeg?s=312x&ce=0,http://pix2.agoda.net/hotelimages/37350890/0/04757988037e96bf393aa4bda1829ebd.jpeg?s=312x&ce=0,"Experience an abundance of unparalleled facilities and features at Anantara Koh Yao Yai Resort & Villas. Share your photos and respond to emails at your convenience, thanks to the free Wi-Fi internet access offered by hotel. Taxi and car hire offerings at the hotel simplify arranging your excursions, explorations, and additional activities in Phang Nga. Visitors can take advantage of the accessible parking options directly at the hotel. Reception services such as concierge service, luggage storage and safety deposit boxes are available to accommodate your requirements. Should you desire access to the top entertainment in the city, assistance can be provided by the hotel's tours.Traveling with minimal baggage is achievable at Anantara Koh Yao Yai Resort & Villas, as the hotel's dry cleaning service and laundry service ensures your garments stay fresh. Room amenities like 24-hour room service, room service and daily housekeeping contribute to making a perfect selection for your stay.Smoking is limited to specified smoking zones. Each accommodation at Anantara Koh Yao Yai Resort & Villas is thoughtfully created and adorned to provide visitors with a comfortable, home-like atmosphere.In certain rooms, the hotel offers linen service, blackout curtains and air conditioning for guest convenience and satisfaction. At Anantara Koh Yao Yai Resort & Villas, uniquely crafted rooms provide various layout choices, featuring spaces equipped with separate living room and balcony or terrace. In select rooms, guests can enjoy a touch of amusement with the availability of television for their entertainment. Rest assured, in a few chosen rooms, you will find the convenience of a refrigerator, a coffee or tea maker, bottled water and mini bar at your disposal. Maintain your cleanliness and comfort using a hair dryer, toiletries, bathrobes and towels available in select guest restrooms. Begin your holiday on a high note. At Anantara Koh Yao Yai Resort & Villas, your mornings are greeted with a delightful, free breakfast. Experience the delight of a fresh morning by savoring excellent coffee at the cafe situated within hotel.Should you prefer not to venture out for a meal, the enticing culinary choices at hotel are always available for your satisfaction. Experience an unforgettable evening with your fellow travelers just a short distance away, at hotel's bar. Should you be particularly discerning in your dining choices, you will surely appreciate having access to the on-site BBQ facilities provided at this location.Indulge in the numerous pursuits available at Anantara Koh Yao Yai Resort & Villas.Make certain to allocate time for discovering the shoreline, easily reachable right from the hotel. Unwind after a long day by stopping by massage, steam room, spa and sauna to rejuvenate your senses.Each day at hotel, immerse yourself in the invigorating waters of the pool, perfect for a rejuvenating plunge or a series of revitalizing laps. Bypass the formal attire and choose a laid-back mixed drink or brew at hotel's waterside lounge.For individuals who don't want to skip their exercise routine, visiting the hotel fitness center ensures you maintain your vitality and wellness.",,2,Asia,102461,106,168,9,USD,,Hotel
1036,,Anantara Maia,Mahé,Seychelles,199059,Anantara Maia Seychelles Villas,Seychelles Islands,Seychelles,76.67,match_possible_manual,APPROVED,moderate name; country match; rare token overlap,,,,199059,350,Minor International,793,"Anantara Hotels, Resorts & Spas",Anantara Maia Seychelles Villas,Anantara Maia Seychelles Villas,Anantara Maia Seychelles Villas,Anse Louis,,722,Seychelles Islands,Seychelles,Seychelles,SC,5,55.479498,-4.716896,https://www.agoda.com/partners/partnersearch.aspx?hid=199059,02:00 PM,11:00 AM,30,,2006,,http://pix4.agoda.net/hotelimages/23096308/0/da6f363d6a865448efd7f439baac44b0.jpg?s=312x&ce=0,http://pix3.agoda.net/hotelimages/199059/-1/e30a40e603a5ec9bf609fd3a09cc650f.jpg?s=312x&ca=13&ce=1,http://pix4.agoda.net/hotelimages/199/199059/199059_15060510530028620553.jpg?s=312x&ca=4&ce=1,http://pix1.agoda.net/hotelimages/199/199059/199059_15060510530028620558.jpg?s=312x&ca=4&ce=1,http://pix3.agoda.net/hotelimages/199/199059/199059_15060510530028620564.jpg?s=312x&ca=4&ce=1,"Great care is taken to ensure guests experience comfort through top-notch services and amenities.Stay connected with your associates, as complimentary Wi-Fi is available during your entire visit.To facilitate your arrival and departure, you can pre-book airport transfer services prior to checking in. The hotel offers taxi and car hire amenities for your ease in navigating around Seychelles Islands. When arriving by car, you'll be grateful for the on-site complimentary parking at hotel. The hotel offers reception amenities including concierge service, express check-in or check-out, luggage storage and safety deposit boxes to ensure a comfortable stay for guests. Should you require assistance, the ticket service and tours can also aid in booking tickets and securing reservations at the finest shows and events in the vicinity. Whether it's an extended stay or simply needing fresh attire, dry cleaning service and laundry service provided by hotel ensures your cherished travel garments stay spotless and accessible. Your stay will be comfortable with the presence of 24-hour room service, room service and daily housekeeping as an in-room amenity for your relaxation and enjoyment.Smoking is permitted solely in the specified smoking zones allocated by hotel.In order to ensure the utmost level of relaxation, the guestrooms feature an inviting design and are equipped with all basic necessities, creating a delightful stay experience. To ensure a pleasant stay, a selection of rooms at hotel come furnished with linen service, blackout curtains and air conditioning, all designed with your ease in mind. At Anantara Maia Seychelles Villas, various room configurations are available, featuring separate living room and balcony or terrace in some rooms. In select rooms, visitors can enjoy a touch of amusement with the availability of daily newspaper, television, in-room video streaming and cable TV for their entertainment needs. Within specific rooms, a refrigerator, a coffee or tea maker, bottled water, instant coffee, instant tea and mini bar is conveniently available for your use.Understanding the significance of bathroom facilities in enhancing visitor contentment, hotel offers a hair dryer, toiletries and bathrobes within a few chosen chambers. Each day, arise to a delightful complimentary morning meal at Anantara Maia Seychelles Villas. Various excellent meal offerings at hotel ensure that enticing and easily accessible options are constantly available. Visitors with specific dietary preferences can savor a variety of culinary styles at Anantara Maia Seychelles Villas, featuring halal choices to accommodate their needs.Upon your arrival, don't miss experiencing bar for enjoyable in-house evening entertainment. Visitors wishing to create their personal culinary delights will appreciate the on-site BBQ facilities provided at this establishment.Throughout the day, engage in the entertaining activities available at Anantara Maia Seychelles Villas. Make sure to discover the readily available beach at hotel.Unwind and conclude each day delightfully by stopping by massage, spa and sauna, ensuring a soothing experience.Unwind by the pool at hotel and cherish a leisurely moment. Enjoy a refreshing beverage al fresco at hotel's poolside bar savoring your preferred concoction. Guests who enjoy maintaining their fitness regimen while on holiday can visit the fitness center provided by hotel.",,1,Africa,669661,115,39,9.5,USD,,Hotel
1424,,Anantara Palazzo Naiadi Rome,Rome,Italy,877152,Anantara Palazzo Naiadi - A Leading Hotel of the World,Rome,Italy,80,match_possible_manual,APPROVED,country match; city match; rare token overlap,,,,877152,227,NH Hotels,451,NH Hotels,Anantara Palazzo Naiadi - A Leading Hotel of the World,,Anantara Palazzo Naiadi - A Leading Hotel of the World,47 Piazza Della Repubblica,,00185,Rome,Lazio,Italy,IT,5,12.496,41.901955,https://www.agoda.com/partners/partnersearch.aspx?hid=877152,03:00 PM,12:00 PM,232,,,,http://pix4.agoda.net/hotelimages/18391680/0/912f694af88bcba204af234ba7ccc042.jpg?s=312x&ce=0,http://pix1.agoda.net/hotelimages/18391680/460436723/56781c6474102daa369ff8c39cacd9f0.jpg?s=312x&ce=0,http://pix3.agoda.net/hotelimages/877152/-1/bebce193440dbd49f0c9f7835f63ff8d.jpg?s=312x&ca=24&ce=0,http://pix3.agoda.net/hotelimages/877152/-1/e94b67795b6f50054e7d151151a009de.jpg?s=312x&ca=24&ce=0,http://pix4.agoda.net/hotelimages/18391680/0/dbd7ab1c6432e709c26f1e1a27c2cdf4.jpg?s=312x&ce=0,"At Anantara Palazzo Naiadi - A Leading Hotel of the World, exceptional service and top-notch amenities create a memorable experience for guests.Remain linked during your visit by utilizing the complimentary internet access available.Prior to your check-in date, you can arrange airport transportation services, guaranteeing a seamless and efficient experience for both arrival and departure. Services offered by taxi and car hire at the hotel ensure effortless exploration of Rome.Parking is accessible, supplied by the hotel for guests who arrive by car. Effortlessly plan your daily activities and travel requirements with concierge service, express check-in or check-out, luggage storage and safety deposit boxes provided by the front desk services.Securing top-notch tickets and reserving prime dining spots become effortless through assistance from the hotel's ticket service. For extended visits or whenever required, the laundromat, dry cleaning service and laundry service ensures your preferred travel garments remain clean and accessible.During leisurely days and evenings, in-room amenities such as 24-hour room service, room service and daily housekeeping enable you to maximize your stay in the room.The hotel is completely smoke-free. Crafted for coziness, every guestroom provides an array of features, guaranteeing a tranquil night's sleep while maintaining the level of comfort.For a more enjoyable stay, select rooms at hotel are equipped with blackout curtains and air conditioning. At Anantara Palazzo Naiadi - A Leading Hotel of the World, a selection of rooms can be found that showcase unique design elements such as a balcony or terrace. For certain chosen rooms, guests can enjoy in-room amusement like television and cable TV as a part of their stay.Rest assured that your hydration needs will be met, as some guestrooms are equipped with a refrigerator, a coffee or tea maker and mini bar. It is worth noting that certain guest bathrooms feature a hair dryer, toiletries, bathrobes and towels for your convenience. Each morning at Anantara Palazzo Naiadi - A Leading Hotel of the World, a scrumptious, homemade breakfast kick-starts the day. During your visit, indulge in a range of delightful culinary choices at hotel to enhance your experience. Experience a fantastic evening effortlessly! Relish an entertaining night without venturing beyond the confines of the bar.Experience unparalleled comfort as groceries can be brought right to your room at Anantara Palazzo Naiadi - A Leading Hotel of the World through their distinctive delivery assistance.During your stay at hotel, an array of engaging activities and amenities guarantees a delightful experience. Treat and spoil yourself by stopping at massage, hot tub, steam room, spa and sauna for a memorable experience.Begin your holiday perfectly by taking a plunge into the swimming pool. Eliminate those holiday calories by stopping by hotel and making use of their well-equipped exercise amenities.",,4,Europe,16594,205,47,9,USD,,Hotel
1658,,Arizona Biltmore,Phoenix,USA,64393,"Arizona Biltmore, LXR Hotels & Resorts",Phoenix (AZ),United States,75,match_possible_manual,APPROVED,moderate name; country match; city partial; rare token overlap,,,,64393,14,Hilton Worldwide,4289,LXR,"Arizona Biltmore, LXR Hotels & Resorts",Arizona Biltmore A Waldorf Astoria Resort,"Arizona Biltmore, LXR Hotels & Resorts",2400 E Missouri Ave,,85016,Phoenix (AZ),Arizona,United States,US,5,-112.02285,33.523373,https://www.agoda.com/partners/partnersearch.aspx?hid=64393,04:00 PM,11:00 AM,,,1929,,http://pix1.agoda.net/hotelimages/64393/-1/e1eb5aa53dee58ece1980f8cde5cf061.jpg?s=312x&ce=0,http://pix3.agoda.net/hotelimages/643/64393/64393_17100702330057427988.jpg?s=312x&ca=13&ce=1,http://pix4.agoda.net/hotelimages/64393/0/80dc786497304e32ca4f27d6cbf09726.jpg?s=312x&ca=0&ce=1,http://pix4.agoda.net/hotelimages/64393/0/2d94e4473e8143f336b377cd5a06f201.jpg?s=312x&ca=0&ce=1,http://pix2.agoda.net/hotelimages/64393/0/0c1b6f09aaa63d043f835f9130fd4d2d.jpg?s=312x&ca=7&ce=1,"Experience an abundance of unparalleled facilities and features at Arizona Biltmore, LXR Hotels & Resorts. Experience the wonders of Phoenix (AZ) with ease by utilizing the services provided at car hire. Visitors can take advantage of the accessible parking options directly at the hotel.Reception services such as concierge service and luggage storage are available to accommodate your requirements. Traveling with minimal luggage is achievable at Arizona Biltmore, LXR Hotels & Resorts due to the hotel's laundry service ensuring your garments stay fresh. Room amenities like 24-hour room service, room service and daily housekeeping contribute to making a perfect selection for your stay. The hotel maintains a completely smoke-free zone, providing a breathable atmosphere. Each accommodation at Arizona Biltmore, LXR Hotels & Resorts is thoughtfully created and adorned to provide visitors with a comfortable, home-like atmosphere. In select rooms of the hotel, guests can enjoy the advantage of having blackout curtains available for their convenience. At Arizona Biltmore, LXR Hotels & Resorts, the uniquely tailored rooms provide a configuration choice resembling a balcony or terrace.In select rooms, guests at the hotel can enjoy top-notch in-room entertainment with television, in-room video streaming and cable TV available for their convenience.Rest assured, in a few chosen rooms, you will find the convenience of a refrigerator and instant tea at your disposal.Maintain your cleanliness and comfort using a hair dryer, toiletries and bathrobes available in select guest restrooms. Experience the delight of a fresh morning by savoring excellent coffee at the cafe situated within hotel. Should you prefer not to venture out for a meal, the enticing culinary choices at hotel are always available for your satisfaction. Experience an unforgettable evening with your fellow travelers just a short distance away, at hotel's bar.Indulge in the numerous pursuits available at Arizona Biltmore, LXR Hotels & Resorts. Unwind after a long day by stopping by hot tub and salon to rejuvenate your senses.Each day at hotel, immerse yourself in the invigorating waters of the pool, perfect for a rejuvenating plunge or a series of revitalizing laps. For individuals who don't want to skip their exercise routine, visiting the hotel fitness center ensures you maintain your vitality and wellness.",,6,North America,10461,181,28,9.1,USD,,Hotel
1660,,Baccarat Hotel New York,New York,USA,6950723,Baccarat Hotel and Residences New York,New York (NY),United States,92.5,match_possible_manual,APPROVED,strong name; country match; city partial; rare token overlap,,,,6950723,0,No Chain,0,,Baccarat Hotel and Residences New York,,Baccarat Hotel and Residences New York,28 West 53rd Street,,10019,New York (NY),New York,United States,US,5,-73.977249,40.760818,https://www.agoda.com/partners/partnersearch.aspx?hid=6950723,,,,,,,http://pix3.agoda.net/hotelimages/7542586/0/e8b678f06b2f5682c682bfaddc56799a.jpeg?s=312x&ce=3,http://pix2.agoda.net/hotelimages/7542586/0/d2417b60564a024910c3a3f33ebcf9d2.jpeg?s=312x&ce=3,http://pix4.agoda.net/hotelimages/7542586/0/139b3d0895e8961b9f971df31cd68e1a.jpeg?s=312x&ce=3,http://pix3.agoda.net/hotelimages/7542586/0/9239e7865b825c38eae1b77da648d12f.jpeg?s=312x&ce=3,http://pix2.agoda.net/hotelimages/7542586/0/bf5ab8f3ff278e590de9cbe9ab9c6c1e.jpeg?s=312x&ce=3,"Experience an abundance of unparalleled facilities and features at Baccarat Hotel and Residences New York. Should you desire access to the top entertainment in the city, assistance can be provided by the hotel's tours. Experience the delight of a fresh morning by savoring excellent coffee at the cafe situated within hotel. Indulge in the numerous pursuits available at Baccarat Hotel and Residences New York.Make certain to allocate time for discovering the shoreline, easily reachable right from the hotel. Each day at hotel, immerse yourself in the invigorating waters of the pool, perfect for a rejuvenating plunge or a series of revitalizing laps.",,6,North America,318,181,21,8.9,USD,,Hotel
1426,,Belmond Hotel Caruso,Ravello,Italy,7237631,"Caruso, A Belmond Hotel, Amalfi Coast",Ravello,Italy,85,match_possible_manual,APPROVED,moderate name; country match; city match; rare token overlap,,,,7237631,0,No Chain,0,,"Caruso, A Belmond Hotel, Amalfi Coast",,"Caruso, A Belmond Hotel, Amalfi Coast",Piazza San Giovanni del Toro  2,,84010,Ravello,Campania,Italy,IT,5,14.61404,40.65152,https://www.agoda.com/partners/partnersearch.aspx?hid=7237631,,,,,,,http://pix4.agoda.net/hotelimages/2292748/0/afb38dbcfee4cec817faf9a9f8e9ffb8.jpg?s=312x&ce=0,http://pix2.agoda.net/hotelimages/2292748/0/1ca4a0cc31440a9d8f866f4917629051.jpg?s=312x&ce=0,,,,"Caruso, A Belmond Hotel, Amalfi Coast offers top-notch services and amenities, ensuring guests experience utmost comfort. Maintain seamless communication using the complimentary Wi-Fi at hotel.Effortlessly arrange transportation to and from the airport using the hotel's airport transfer services.Discover the wonders of Ravello with ease by utilizing the services provided by car hire and shuttle.Guests can avail parking facilities at the hotel. During your stay at this fantastic hotel, the attentive front desk personnel can provide you with a range of amenities such as concierge service, luggage storage and safety deposit boxes.In search of city's top entertainment, seek assistance at the hotel's ticket service and tours for reservations. At the hotel, utilize the on-site dry cleaning service and laundry service to maintain your beloved travel attire fresh, allowing you to bring fewer clothes. Craving relaxation? Make the most of your stay at the Caruso, A Belmond Hotel, Amalfi Coast with convenient amenities like room service and daily housekeeping at your disposal. Kindly note that smoking is prohibited in the hotel to ensure fresher air for all visitors. For visitors wishing to smoke, designated smoking zones can be found.At Caruso, A Belmond Hotel, Amalfi Coast, every guestroom is provided with convenient amenities and fittings to ensure a comfortable stay. A few accommodations within Caruso, A Belmond Hotel, Amalfi Coast offer unique design elements such as a balcony or terrace.Certain rooms boast in-room amusement features such as television and cable TV, offering guests an enjoyable stay. In select rooms at the hotel, mini bar is available for those moments when it seems necessary.In the hotel, certain guest bathrooms come equipped with essential bathroom amenities, such as a hair dryer, toiletries and bathrobes, ensuring a comfortable stay for guests. Begin your day with a scrumptious on-site breakfast available each morning at Caruso, A Belmond Hotel, Amalfi Coast.At the hotel, an assortment of easily accessible and delicious meal choices are available to satisfy your appetite whenever it strikes. Enjoy an entertaining evening with your fellow travelers at the hotel's bar.At the hotel, discerning guests can also enjoy on-site culinary facilities like BBQ facilities tailored to their preferences. Caruso, A Belmond Hotel, Amalfi Coast provides a superb assortment of leisure amenities for guests to enjoy.During your stay, don't forget to allocate some moments to experience the readily available shoreline.Conclude your holiday perfectly with a visit to massage, salon, solarium and spa on your final days.Be sure to drop by the pool at hotel at least once during your stay. Discover the fitness amenities at hotel to maintain your health and strength during your getaway.",,4,Europe,6602,205,4,10,USD,,Hotel
1515,,Belmond La Residencia,Deia,Spain,7265021,"La Residencia, A Belmond Hotel, Mallorca",Majorca,Spain,82.5,match_possible_manual,APPROVED,strong name; country match; rare token overlap,,,,7265021,0,No Chain,0,,"La Residencia, A Belmond Hotel, Mallorca",,"La Residencia, A Belmond Hotel, Mallorca",Son Canals s/n,,7179,Majorca,Balearic Islands,Spain,ES,5,2.64867,39.747299,https://www.agoda.com/partners/partnersearch.aspx?hid=7265021,,,,,,,http://pix2.agoda.net/hotelimages/2292127/0/d28c8df831c3afd3fe618ebfba16c108.jpg?s=312x&ca=16&ce=1,,,,,"Experience an abundance of unparalleled facilities and features at La Residencia, A Belmond Hotel, Mallorca. Maintain seamless communication using the complimentary Wi-Fi at hotel.Effortlessly arrange transportation to and from the airport using the hotel's airport transfer services. Discover the wonders of Majorca with ease by utilizing the services provided by car hire and shuttle. For visitors traveling by automobile, complimentary parking is available.During your stay at this fantastic hotel, the attentive front desk personnel can provide you with a range of amenities such as concierge service, express check-in or check-out, luggage storage and safety deposit boxes. At the hotel, utilize the on-site dry cleaning service and laundry service to maintain your beloved travel attire fresh, allowing you to bring fewer clothes. During leisurely days and evenings, on-site amenities such as room service enable you to fully enjoy your accommodation. At La Residencia, A Belmond Hotel, Mallorca, every guestroom is provided with convenient amenities and fittings to ensure a comfortable stay. A few accommodations within La Residencia, A Belmond Hotel, Mallorca offer unique design elements such as a balcony or terrace. Certain rooms boast in-room amusement features such as television and cable TV, offering guests an enjoyable stay. In select rooms at the hotel, a refrigerator is available for those moments when it seems necessary. It is worth noting that certain guest bathrooms feature a hair dryer, toiletries and bathrobes for your convenience. At the hotel, an assortment of easily accessible and delicious meal choices are available to satisfy your appetite whenever it strikes. Enjoy an entertaining evening with your fellow travelers at the hotel's bar. During your stay at hotel, an array of engaging activities and amenities guarantees a delightful experience. Conclude your holiday perfectly with a visit to massage, hot tub, salon, solarium, steam room, spa and sauna on your final days.Be sure to drop by the pool at hotel at least once during your stay.Discover the fitness amenities at hotel to maintain your health and strength during your getaway.",,4,Europe,16716,167,83,9.4,USD,,Hotel
1662,,Bernardus Lodge,Carmel Valley,USA,2461027,Bernardus Lodge & Spa,Carmel Valley (CA),United States,75,match_possible_manual,APPROVED,moderate name; country match; city partial; rare token overlap,,,,2461027,249,Preferred Hotel Group,0,,Bernardus Lodge & Spa,,Bernardus Lodge & Spa,415 West Carmel Valley Road,,93924,Carmel Valley (CA),,United States,US,4.5,-121.753922,36.499352,https://www.agoda.com/partners/partnersearch.aspx?hid=2461027,,,,,,,http://pix2.agoda.net/hotelimages/2461027/-1/8c03ea0a6c403a8fe3dcd493578cde90.jpg?s=312x&ca=9&ce=1,http://pix4.agoda.net/hotelimages/2461027/-1/e2695b60a1deee5d60a1e620a7cf45ee.jpg?s=312x&ca=9&ce=1,http://pix4.agoda.net/hotelimages/2461027/-1/20b9ea23641f894cf0f02734c3f82d0b.jpg?s=312x&ca=9&ce=1,http://pix4.agoda.net/hotelimages/2461027/-1/34af62c96fd892b0739081ded80f7cb7.jpg?s=312x&ca=9&ce=1,http://pix3.agoda.net/hotelimages/2461027/-1/29c97f3a233afc2c8c5b193d7589c178.jpg?s=312x&ca=9&ce=1,"Bernardus Lodge & Spa provides flawless service and all the necessary facilities for visitors. Reception services featuring safety deposit boxes are available to cater to your requirements. During your stay at this fantastic resort, experience comfort and warmth from the delightful on-site fireplace on those chilly days and nights.Repeatedly enjoy your best-loved attire with the aid of the laundry service available at Bernardus Lodge & Spa. Crafted for coziness, every guestroom provides an array of features, guaranteeing a tranquil night's sleep while maintaining the level of comfort. For an elevated experience at resort, select rooms are equipped with air conditioning to improve your stay. At Bernardus Lodge & Spa, a selection of rooms can be found that showcase unique design elements such as a balcony or terrace.Expand your in-room entertainment choices with various amenities, such as cable TV offered in certain accommodations. In select rooms, the resort offers visitors access to mini bar. It is worth noting that certain guest bathrooms feature a hair dryer and toiletries for your convenience. Begin your holiday mornings right with your essential cup of coffee, offered daily at the cafe on-site.During your visit, indulge in a range of delightful culinary choices at resort to enhance your experience. During your stay at resort, an array of engaging activities and amenities guarantees a delightful experience. During your stay, the resort provides direct access to a beach, ensuring you remain near the sea throughout your visit. Treat and spoil yourself by stopping at spa and sauna for a memorable experience.Begin your holiday perfectly by taking a plunge into the swimming pool. At the resort, enjoy a laid-back beverage experience by the poolside bar, sipping on a soothing cocktail.",,6,North America,23284,181,26,9.5,USD,,Resort
1600,,Burj Al Arab,Dubai,UAE,40316044,Jumeirah Burj Al Arab Dubai,Dubai,United Arab Emirates,82,match_possible_manual,APPROVED,moderate name; country match; city match,,,,40316044,182,Jumeirah,380,Jumeirah,Jumeirah Burj Al Arab Dubai,,Jumeirah Burj Al Arab Dubai,Jumeirah Beach Road P.O.Box  74147 ,,00000,Dubai,Dubai,United Arab Emirates,AE,5,55.185337,25.141291,https://www.agoda.com/partners/partnersearch.aspx?hid=40316044,04:00 PM,12:00 PM,198,27,1999,,http://pix4.agoda.net/hotelimages/40316044/-1/80a8b734d97378c876ff90c864c2311c.jpg?s=312x&ce=0,http://pix3.agoda.net/hotelimages/5073497/0/1af29590c00f142d9dd138db6d097e2e.jpg?s=312x&ce=0,http://pix2.agoda.net/hotelimages/40316044/-1/2caba295153244688d9209725f3dbc10.jpg?s=312x&ce=0,http://pix3.agoda.net/hotelimages/40316044/-1/cb5d5b95e8cc142b202b2b1dcbd39c58.jpg?s=312x&ce=0,http://pix3.agoda.net/hotelimages/40316044/-1/ca06a033b9dd4f3c153e9c27423109f3.jpg?s=312x&ce=0,"Jumeirah Burj Al Arab Dubai provides flawless service and all the necessary facilities for visitors. Stay connected with your associates, as complimentary Wi-Fi is available during your entire visit. To facilitate your arrival and departure, you can pre-book airport transfer services prior to checking in.The hotel offers taxi, car hire and shuttle amenities for your ease in navigating around Dubai.When arriving by car, you'll be grateful for the on-site complimentary parking at hotel. The hotel offers reception amenities including concierge service, express check-in or check-out, luggage storage and safety deposit boxes to ensure a comfortable stay for guests.Should you require it, the tours can even assist you in booking tickets and securing reservations for the finest shows and events in the vicinity. Whether it's an extended stay or simply needing fresh attire, dry cleaning service and laundry service provided by hotel ensures your cherished travel garments stay spotless and accessible. Your stay will be comfortable with the presence of 24-hour room service, room service and daily housekeeping as an in-room amenity for your relaxation and enjoyment.Smoking is permitted solely in the specified smoking zones allocated by hotel.In order to ensure the utmost level of relaxation, the guestrooms feature an inviting design and are equipped with all basic necessities, creating a delightful stay experience.To ensure a pleasant stay, a selection of rooms at hotel come furnished with linen service and blackout curtains, all designed with your ease in mind.Several chosen accommodations at Jumeirah Burj Al Arab Dubai have a separate living room incorporated into the room design. In select rooms, visitors can enjoy a touch of amusement with the availability of daily newspaper, television, in-room video streaming and cable TV for their entertainment needs. Within specific rooms, a refrigerator, bottled water, a coffee or tea maker, instant coffee, instant tea and mini bar is conveniently available for your use.Understanding the significance of bathroom facilities in enhancing visitor contentment, hotel offers a hair dryer, toiletries and bathrobes within a few chosen chambers. Each day, arise to a delightful complimentary morning meal at Jumeirah Burj Al Arab Dubai.How about kicking off each day of your getaway with a delicious cup of coffee? At the hotel, relish in the invigorating taste of a freshly brewed, excellent coffee.Various excellent meal offerings at hotel ensure that enticing and easily accessible options are constantly available.Visitors with specific dietary preferences can savor a variety of culinary styles at Jumeirah Burj Al Arab Dubai, featuring halal choices to accommodate their needs. Upon your arrival, don't miss experiencing bar for enjoyable in-house evening entertainment. Throughout the day, engage in the entertaining activities available at Jumeirah Burj Al Arab Dubai. Make sure to discover the readily available beach at hotel. Unwind and conclude each day delightfully by stopping by massage, hot tub, steam room, spa and sauna, ensuring a soothing experience.Enjoy a refreshing beverage al fresco at hotel's poolside bar savoring your preferred concoction.Guests who enjoy maintaining their fitness regimen while on holiday can visit the fitness center provided by hotel.",,5,Middle East,2994,64,54,9.3,USD,,Hotel
1254,,Canouan Estate,Canouan Island,St. Vincent,9392889,Canouan Estate Resort & Villas,Canouan Island,St. Vincent & Grenadines,76.67,match_possible_manual,APPROVED,moderate name; city match; rare token overlap,,,,9392889,0,No Chain,0,,Canouan Estate Resort & Villas,,Canouan Estate Resort & Villas,Carenage Bay ,,VC0450,Canouan Island,,St. Vincent & Grenadines,VC,5,-61.324059,12.72536,https://www.agoda.com/partners/partnersearch.aspx?hid=9392889,03:00 PM,02:00 PM,,,,,,,,,,,,3,Central America and Caribbean,14272,137,0,0,USD,,Hotel
1818,,Castello di Casole,Casole d’Elsa,Italy,459815,"Castello di Casole, A Belmond Hotel, Tuscany",Casole d'Elsa,Italy,92,match_possible_manual,APPROVED,moderate name; country match; city match; rare token overlap,,,,459815,0,No Chain,0,,"Castello di Casole, A Belmond Hotel, Tuscany",,"Castello di Casole, A Belmond Hotel, Tuscany",Localita Querceto,,53031,Casole d'Elsa,,Italy,IT,5,11.08379,43.324848,https://www.agoda.com/partners/partnersearch.aspx?hid=459815,03:00 PM,11:00 AM,,,,,http://pix3.agoda.net/hotelimages/459/459815/459815_13051413590012355847.jpg?s=312x&ca=0&ce=1,http://pix3.agoda.net/hotelimages/459/459815/459815_13051413590012355848.jpg?s=312x&ca=0&ce=1,http://pix5.agoda.net/hotelimages/459/459815/459815_13051413590012355849.jpg?s=312x&ca=0&ce=1,http://pix2.agoda.net/hotelimages/459/459815/459815_13051413590012355850.jpg?s=312x&ca=0&ce=1,http://pix2.agoda.net/hotelimages/459/459815/459815_13051413590012355851.jpg?s=312x&ca=0&ce=1,,,4,Europe,75666,205,1,9.2,USD,,Hotel
